Season,Thermal preference,Thermal comfort,Air temperature,Relative humidity,Outdoor air temperature
3,-1,5.0,29.5,31.8,40.2
3,-1,5.0,28.8,36.6,40.0
3,-1,5.0,32.7,56.4,37.6
3,-1,5.0,31.9,36.5,37.6
3,-1,4.0,28.8,33.6,37.7
3,0,5.0,30.6,36.1,37.7
3,0,5.0,27.6,38.0,37.6
3,0,5.0,29.3,39.1,37.7
3,-1,6.0,28.6,38.8,37.7
3,0,6.0,28.9,30.0,37.6
3,0,5.0,28.2,29.5,40.1
3,-1,5.0,28.4,31.1,40.1
3,0,4.0,28.2,33.4,40.1
3,-1,5.0,27.9,27.9,40.8
3,0,5.0,26.3,23.3,41.5
3,0,5.0,36.1,20.4,41.7
3,0,5.0,32.8,22.4,41.7
3,0,5.0,29.2,25.4,38.8
3,0,5.0,33.4,23.3,38.7
3,-1,4.0,28.7,24.5,38.2
3,-1,5.0,24.7,28.6,36.5
3,1,5.0,27.1,25.7,36.4
3,-1,5.0,25.9,29.5,36.3
3,-1,4.0,22.2,32.7,36.3
3,0,5.0,31.1,28.2,29.4
3,-1,5.0,30.9,28.1,28.2
3,0,5.0,33.7,18.6,28.1
3,-1,5.0,33.6,18.6,28.3
4,-1,5.0,31.1,65.9,33.3
4,0,5.0,31.7,64.7,33.2
4,0,5.0,31.2,61.4,32.0
4,-1,5.0,31.4,60.8,32.0
4,1,5.0,31.2,60.1,32.2
4,0,5.0,31.8,61.8,32.2
4,0,6.0,31.2,58.1,32.3
4,-1,5.0,31.8,60.7,32.5
4,-1,5.0,31.8,59.4,32.2
4,-1,5.0,31.5,58.2,32.4
2,-1,5.0,32.7,52.7,34.2
2,-1,5.0,32.9,52.3,34.2
2,0,5.0,28.5,76.9,28.6
2,0,4.0,29.0,73.8,28.6
2,-1,5.0,29.3,75.5,28.6
2,-1,5.0,28.2,75.7,28.6
2,-1,5.0,27.5,81.2,28.6
2,0,5.0,27.8,80.6,28.6
2,-1,5.0,28.1,80.7,28.6
2,0,5.0,28.4,78.9,27.9
2,0,4.0,27.8,89.3,28.3
2,0,4.0,27.6,89.6,28.3
2,1,5.0,27.4,92.4,28.3
2,0,4.0,27.7,94.2,28.2
2,0,5.0,27.9,91.7,28.2
2,0,5.0,27.9,90.0,28.2
2,-1,4.0,27.6,89.0,28.2
2,1,4.0,27.1,95.3,28.2
2,1,5.0,27.5,93.7,28.2
2,1,4.0,27.5,92.6,28.1
2,0,6.0,29.7,75.1,29.9
2,0,5.0,27.9,82.9,29.9
2,0,5.0,28.1,84.1,29.9
2,1,5.0,26.6,89.2,29.9
2,1,5.0,27.4,88.5,29.9
2,-1,4.0,28.0,87.1,29.9
2,1,4.0,28.3,81.6,29.9
2,1,5.0,27.7,87.9,29.9
2,-1,4.0,28.1,86.6,29.9
2,1,4.0,28.2,84.6,29.9
2,0,5.0,29.0,83.4,29.9
2,1,5.0,28.0,84.8,29.9
2,-1,5.0,28.0,84.2,29.9
2,-1,5.0,27.9,84.0,29.9
2,-1,4.0,27.6,85.0,29.9
2,1,4.0,28.3,83.2,29.9
2,0,4.0,28.4,83.9,29.9
2,0,4.0,28.4,83.5,29.9
2,-1,5.0,29.9,72.1,30.9
2,-1,5.0,29.4,73.2,30.9
2,-1,4.0,28.7,77.5,30.7
2,-1,4.0,28.8,79.2,30.4
2,0,5.0,28.9,71.5,30.2
2,-1,5.0,29.1,71.5,30.2
2,-1,5.0,29.4,70.0,30.1
2,1,4.0,28.6,80.4,30.2
2,-1,5.0,29.3,81.7,30.2
2,1,5.0,30.3,73.7,30.2
2,-1,5.0,29.6,76.7,30.2
2,0,5.0,28.6,79.3,30.1
2,-1,5.0,28.5,79.5,30.1
2,-1,5.0,30.6,74.6,32.7
2,1,4.0,29.0,78.2,32.7
2,1,4.0,28.6,75.5,32.7
2,-1,5.0,30.4,61.1,33.7
2,0,5.0,29.7,65.5,32.7
2,0,5.0,29.7,68.8,32.6
2,-1,5.0,29.8,66.1,29.8
2,-1,5.0,31.2,68.5,32.4
2,-1,5.0,31.0,69.8,32.4
2,-1,5.0,30.7,66.9,32.4
2,-1,5.0,29.9,69.0,32.3
2,0,5.0,30.0,76.6,32.1
2,-1,5.0,31.1,69.4,32.1
2,-1,5.0,31.1,64.6,32.1
2,-1,5.0,30.8,63.6,32.8
2,-1,5.0,31.4,63.6,32.8
2,-1,5.0,30.8,63.3,32.8
2,-1,5.0,30.4,42.7,30.9
2,0,5.0,30.1,43.6,30.9
2,1,5.0,29.9,42.6,30.9
2,-1,5.0,31.8,31.2,31.5
2,-1,5.0,30.3,38.6,30.9
2,1,4.0,28.2,45.4,30.9
2,0,4.0,28.2,46.2,30.9
2,-1,5.0,30.7,34.6,31.3
2,-1,5.0,31.4,37.7,31.4
2,-1,5.0,31.5,31.7,31.4
2,-1,5.0,30.9,32.2,31.4
2,-1,5.0,30.4,38.2,30.9
2,-1,5.0,32.4,29.2,34.4
2,-1,5.0,31.5,31.0,34.4
2,-1,5.0,33.9,27.6,34.4
2,-1,5.0,33.7,27.6,34.4
2,-1,5.0,33.7,27.6,34.4
2,-1,5.0,32.2,31.3,34.3
2,-1,5.0,32.4,35.7,34.3
2,-1,5.0,31.9,30.7,34.2
2,-1,5.0,31.2,36.4,32.2
2,0,5.0,31.8,43.4,32.4
2,1,5.0,31.9,43.3,32.3
2,-1,5.0,31.2,39.5,32.6
2,-1,5.0,31.9,40.3,32.5
2,-1,5.0,32.0,39.8,32.6
2,0,5.0,31.6,37.6,32.6
2,-1,5.0,31.7,35.8,32.6
2,-1,5.0,32.1,34.2,32.6
2,0,5.0,31.8,39.0,32.6
2,-1,5.0,31.5,37.1,34.4
2,-1,5.0,32.1,36.7,34.4
2,0,6.0,31.7,36.0,34.5
2,0,6.0,31.6,36.2,34.5
2,-1,5.0,31.4,36.2,34.5
2,1,5.0,31.6,31.8,32.0
2,-1,5.0,31.0,37.4,32.0
2,0,5.0,31.1,37.3,32.0
2,0,5.0,30.7,32.3,32.0
2,-1,5.0,30.8,33.1,32.0
2,0,5.0,32.4,30.0,32.2
2,0,5.0,31.7,29.5,33.0
2,-1,5.0,31.8,28.1,33.0
2,0,5.0,31.1,25.4,35.6
2,-1,5.0,31.6,24.9,35.6
2,-1,5.0,31.8,25.3,35.6
2,0,5.0,31.1,25.4,35.6
2,0,5.0,32.0,26.1,35.6
2,-1,5.0,33.4,29.8,35.6
2,0,5.0,31.7,23.8,35.7
2,-1,5.0,32.2,23.2,35.7
2,-1,5.0,32.3,23.4,35.7
2,-1,5.0,30.9,26.6,35.7
2,0,5.0,29.8,32.0,31.6
2,0,5.0,29.6,33.4,31.6
2,-1,5.0,31.3,28.2,31.8
2,0,5.0,30.8,26.9,31.9
2,0,5.0,31.8,29.6,33.2
2,-1,5.0,32.5,26.2,33.2
2,0,5.0,29.9,33.0,33.2
2,-1,5.0,31.6,26.4,33.2
2,0,5.0,30.9,21.7,35.4
2,-1,5.0,31.4,22.7,35.4
2,-1,5.0,31.5,20.8,35.4
2,-1,5.0,31.8,20.2,35.4
2,-1,5.0,31.6,21.2,35.4
2,-1,5.0,31.8,20.8,35.4
2,1,5.0,31.8,21.1,35.4
2,-1,5.0,32.5,21.5,34.5
2,0,5.0,30.7,22.0,34.5
2,0,5.0,31.3,20.2,34.5
2,0,5.0,29.7,17.2,31.4
2,1,5.0,29.5,17.5,31.4
2,1,4.0,29.0,19.4,31.4
2,-1,5.0,28.9,19.8,30.7
2,-1,4.0,27.9,19.2,30.7
2,-1,4.0,26.1,17.9,30.7
2,0,5.0,25.5,26.3,27.8
2,0,5.0,26.4,35.7,27.8
2,1,4.0,26.4,36.9,27.8
2,0,5.0,26.9,31.2,27.8
2,0,5.0,27.0,28.4,27.8
2,1,5.0,27.0,29.5,27.8
2,1,5.0,28.3,25.0,27.8
2,1,4.0,27.1,22.7,27.8
2,1,5.0,27.2,25.9,28.1
2,1,4.0,27.3,24.6,28.2
2,0,5.0,27.8,23.5,28.2
2,0,5.0,27.9,23.0,30.6
2,-1,5.0,27.5,23.4,30.6
2,1,4.0,27.6,24.1,30.6
2,1,4.0,27.6,29.8,30.6
2,1,5.0,27.6,24.2,30.6
2,1,5.0,28.3,20.4,30.6
2,0,4.0,28.0,23.6,32.6
2,0,5.0,28.4,20.5,32.6
2,0,5.0,28.3,20.4,32.6
2,0,5.0,29.2,20.3,32.6
2,0,5.0,29.5,19.0,32.5
2,0,5.0,29.4,19.3,32.5
2,-1,5.0,30.4,17.3,32.5
2,0,5.0,29.9,17.3,30.6
2,-1,5.0,31.2,16.6,30.6
2,1,4.0,28.5,19.1,30.6
2,1,5.0,28.9,19.0,30.6
2,0,4.0,28.7,18.4,30.6
2,1,5.0,29.3,25.8,29.4
2,0,4.0,28.7,21.4,29.5
2,1,4.0,29.0,20.9,29.4
2,1,5.0,28.8,22.2,29.5
2,-1,5.0,28.9,22.3,29.5
2,-1,4.0,28.8,22.0,29.5
2,0,5.0,28.5,21.9,29.5
2,0,5.0,28.7,24.4,29.5
2,0,5.0,27.6,21.2,27.6
2,0,5.0,28.4,24.8,27.6
2,0,5.0,27.1,24.0,27.6
2,-1,4.0,28.2,23.0,29.1
2,1,4.0,28.2,22.9,29.1
2,1,5.0,27.9,23.3,29.1
2,0,4.0,27.8,21.8,29.1
2,0,5.0,31.9,22.3,29.1
2,1,5.0,30.7,22.5,29.9
2,-1,5.0,29.7,23.4,30.0
2,1,5.0,29.1,26.5,30.0
2,0,6.0,28.8,25.6,30.0
2,1,5.0,27.7,24.5,30.0
2,0,5.0,27.8,24.6,30.0
2,0,5.0,28.4,26.5,30.0
2,-1,5.0,28.4,35.7,29.0
2,0,5.0,28.7,35.2,29.0
2,0,5.0,28.4,36.1,29.0
2,-1,5.0,28.3,37.8,29.0
2,0,5.0,28.2,37.9,29.0
2,-1,5.0,28.6,40.3,29.2
2,1,5.0,28.5,37.2,29.2
2,0,5.0,28.9,36.5,29.2
2,1,5.0,28.8,37.5,29.2
2,0,4.0,28.5,37.0,29.2
2,1,4.0,28.3,36.6,29.2
2,-1,5.0,29.0,37.4,29.2
2,0,5.0,28.9,38.4,29.5
2,-1,5.0,29.6,36.3,29.5
1,1,5.0,19.7,30.8,20.1
1,1,5.0,19.9,29.6,20.1
1,1,5.0,20.1,28.9,20.1
1,1,4.0,20.0,30.5,19.6
1,1,4.0,20.7,29.6,19.6
1,0,4.0,20.5,32.3,19.6
1,1,4.0,20.5,29.0,19.6
1,0,4.0,20.5,28.2,19.6
1,1,4.0,17.4,42.7,17.0
1,1,2.0,19.1,42.2,17.0
1,1,5.0,18.8,39.5,17.0
1,1,4.0,19.4,45.6,17.0
1,0,5.0,18.9,40.2,18.2
1,1,5.0,19.2,36.4,18.2
1,1,4.0,20.0,36.6,18.2
1,1,4.0,19.3,39.4,17.0
1,1,5.0,18.4,45.7,17.9
1,1,5.0,19.1,45.7,17.9
1,1,4.0,19.1,45.1,17.9
1,0,5.0,19.1,46.2,18.0
1,1,5.0,19.3,44.4,18.0
1,1,5.0,19.5,45.4,18.0
1,1,4.0,19.2,43.6,19.0
1,1,4.0,20.5,44.4,19.4
1,1,5.0,20.4,43.8,19.4
1,1,4.0,17.2,61.0,14.8
1,1,4.0,16.8,57.9,14.8
1,1,2.0,16.4,58.5,14.8
1,-1,5.0,26.2,19.2,26.6
1,0,6.0,25.1,16.5,26.6
1,0,4.0,24.6,16.8,26.6
1,0,5.0,24.9,19.3,26.6
1,0,5.0,25.2,17.5,26.6
1,0,5.0,25.2,22.8,26.6
1,1,2.0,18.6,64.2,15.2
1,1,4.0,18.6,62.5,15.2
1,1,4.0,19.6,62.8,15.2
1,1,2.0,17.5,66.4,15.2
1,1,4.0,14.7,40.6,12.1
1,1,4.0,15.5,35.2,12.1
1,1,4.0,16.5,40.9,12.1
1,1,4.0,16.8,34.4,12.1
1,1,4.0,17.1,33.0,14.1
1,1,4.0,17.7,33.1,14.1
1,0,4.0,15.6,22.4,17.9
1,1,4.0,18.0,20.5,17.9
1,1,5.0,20.2,22.3,17.9
1,1,5.0,18.4,24.2,17.9
1,0,5.0,18.8,25.1,17.9
1,1,4.0,18.7,21.6,18.4
1,-1,4.0,18.6,23.5,18.4
1,1,5.0,19.8,20.4,18.4
1,1,5.0,19.5,23.8,18.4
1,0,5.0,18.4,22.5,18.4
1,1,5.0,19.6,18.1,17.6
1,1,5.0,20.7,17.3,17.6
1,1,4.0,15.1,37.2,14.8
1,0,4.0,17.6,34.7,14.8
1,1,4.0,17.6,34.0,14.8
1,1,5.0,19.9,32.6,16.1
1,0,5.0,19.4,34.2,16.1
1,1,5.0,18.7,32.7,16.1
1,1,5.0,18.7,32.7,16.1
1,1,5.0,21.6,24.1,20.8
1,0,5.0,21.3,25.3,20.8
1,1,4.0,21.4,28.7,20.8
1,0,5.0,21.2,29.6,20.2
1,1,4.0,21.8,24.7,20.2
1,1,5.0,23.3,25.6,20.2
1,1,5.0,22.5,24.1,20.2
1,1,5.0,21.8,32.2,20.2
1,1,5.0,22.2,26.5,20.2
4,-1,5.0,35.5,28.2,40.6
4,-1,5.0,36.0,23.5,39.1
4,-1,5.0,36.1,15.7,37.2
3,-1,5.0,37.6,18.8,38.2
4,-1,5.0,37.9,19.7,40.2
4,0,5.0,32.2,26.8,40.8
4,0,5.0,33.0,27.0,40.7
4,-1,5.0,32.3,26.2,40.9
3,0,6.0,21.8,34.8,24.4
3,0,5.0,21.7,35.4,24.4
3,1,4.0,18.2,39.7,25.0
3,1,5.0,19.1,39.8,25.0
3,1,4.0,18.7,40.7,25.0
3,0,4.0,18.2,41.0,25.0
3,0,5.0,21.0,36.3,25.8
3,0,5.0,20.5,38.4,25.8
3,1,5.0,21.2,32.8,25.8
3,1,4.0,21.9,33.9,25.8
3,0,5.0,22.3,37.9,27.0
3,-1,4.0,23.5,30.0,27.0
3,0,5.0,21.0,29.8,28.7
3,-1,5.0,26.2,24.0,28.7
3,1,5.0,22.5,21.2,28.7
3,-1,5.0,25.0,22.6,28.7
3,-1,5.0,21.9,25.5,27.9
3,-1,4.0,21.7,27.5,27.9
3,-1,4.0,21.8,28.5,27.8
3,0,5.0,23.2,26.9,27.0
3,0,5.0,23.1,40.2,27.0
3,1,5.0,22.6,34.6,27.0
3,1,4.0,22.3,29.4,27.0
3,1,4.0,22.9,32.0,27.0
3,0,5.0,23.7,29.7,27.0
3,0,4.0,23.0,27.1,27.0
3,-1,5.0,23.0,31.2,21.6
3,0,5.0,22.9,30.1,21.6
3,0,4.0,22.6,28.2,21.6
3,1,5.0,23.5,27.4,21.6
3,0,5.0,22.9,35.4,23.0
3,0,5.0,23.2,26.0,23.0
3,-1,4.0,22.4,26.8,24.6
3,-1,4.0,24.0,29.6,24.6
3,-1,4.0,26.1,23.9,29.2
3,-1,4.0,26.7,20.3,29.2
3,-1,5.0,27.4,18.6,29.2
3,-1,4.0,26.8,19.5,29.2
3,1,5.0,25.0,23.0,29.2
3,-1,5.0,25.2,23.5,29.2
3,-1,4.0,24.8,21.5,29.8
3,0,4.0,26.6,18.0,29.8
3,0,5.0,25.4,21.1,29.8
3,-1,4.0,24.7,22.1,29.8
3,-1,5.0,25.5,18.6,29.8
3,0,5.0,26.1,17.5,29.8
3,-1,4.0,26.9,22.7,30.2
3,-1,5.0,28.0,21.0,30.8
3,-1,4.0,28.4,19.9,31.4
3,1,5.0,26.8,21.3,31.4
3,-1,5.0,28.5,21.9,31.4
3,-1,4.0,25.4,32.1,30.2
3,-1,5.0,25.8,27.2,30.2
3,-1,4.0,25.5,27.1,30.6
3,-1,5.0,27.0,17.6,30.8
3,-1,4.0,27.5,48.3,31.6
3,0,4.0,25.2,38.9,32.0
3,-1,4.0,25.5,28.3,32.1
3,-1,4.0,26.0,31.0,32.1
3,-1,4.0,27.9,24.9,32.3
3,-1,5.0,27.1,26.9,32.1
3,-1,5.0,27.0,22.9,32.1
3,0,5.0,28.3,15.4,32.4
3,-1,4.0,28.4,22.1,32.0
3,-1,4.0,26.9,29.3,32.0
3,-1,5.0,28.1,30.2,32.3
3,-1,4.0,27.6,19.7,32.0
3,-1,4.0,27.8,21.9,32.5
3,1,4.0,28.1,27.6,32.5
3,-1,5.0,25.5,26.4,32.1
3,-1,4.0,27.8,24.4,31.9
3,-1,4.0,26.5,26.2,33.2
3,-1,4.0,24.8,29.4,27.8
3,-1,4.0,24.1,38.2,28.2
3,-1,4.0,24.7,23.7,28.4
3,-1,4.0,21.5,26.2,28.4
3,-1,2.0,22.6,25.2,28.7
3,-1,4.0,22.7,25.1,29.0
3,-1,4.0,22.5,22.1,28.7
3,-1,4.0,23.7,21.1,28.7
3,-1,4.0,22.0,26.4,29.4
3,-1,4.0,22.3,22.2,29.5
3,-1,2.0,22.2,24.1,29.7
3,0,4.0,21.7,21.5,30.1
3,-1,4.0,20.8,27.2,30.6
3,-1,4.0,21.2,26.2,30.6
3,-1,5.0,27.3,24.0,29.2
3,-1,5.0,25.7,27.5,29.3
3,-1,5.0,25.6,27.7,29.3
3,-1,4.0,28.0,28.8,29.8
3,0,5.0,26.6,26.8,29.8
3,-1,5.0,27.7,27.3,30.2
3,-1,4.0,27.8,24.2,30.2
3,0,5.0,26.5,29.2,30.5
3,-1,4.0,28.1,25.7,30.9
3,0,5.0,28.4,18.0,30.7
3,-1,4.0,28.4,22.6,29.8
3,-1,5.0,29.6,22.5,31.0
3,-1,5.0,28.6,22.8,31.1
3,-1,5.0,28.8,20.0,31.2
3,-1,5.0,27.3,28.3,31.2
3,-1,4.0,28.6,24.8,31.3
3,0,5.0,26.5,31.7,25.8
3,0,5.0,26.4,31.1,25.8
3,-1,5.0,27.2,30.3,26.7
3,-1,4.0,25.9,31.2,26.8
3,0,5.0,26.2,30.8,27.4
3,-1,4.0,26.6,31.1,27.4
3,0,4.0,26.9,31.0,27.4
3,-1,4.0,27.3,30.8,27.6
3,0,4.0,27.8,29.2,27.6
3,-1,5.0,33.3,21.6,30.4
3,-1,5.0,33.1,18.6,30.4
3,-1,5.0,32.5,23.4,30.5
3,-1,5.0,31.3,24.2,30.3
3,0,5.0,31.7,23.0,30.3
3,-1,5.0,31.3,25.3,30.4
3,-1,5.0,28.7,36.0,28.5
3,0,5.0,32.2,34.3,28.5
3,-1,4.0,27.9,36.5,28.5
3,-1,5.0,30.7,35.8,29.4
3,-1,5.0,30.6,36.0,29.0
3,-1,5.0,30.8,36.2,29.4
3,-1,4.0,28.6,40.1,27.0
3,0,5.0,28.9,36.4,29.5
3,-1,4.0,27.5,31.3,30.4
3,-1,5.0,30.4,42.4,30.2
3,-1,4.0,28.8,27.5,30.2
3,0,5.0,29.7,24.2,30.6
3,-1,5.0,29.2,24.9,30.6
3,-1,5.0,28.7,28.8,30.8
3,-1,5.0,30.4,25.8,30.8
3,-1,5.0,30.4,23.2,31.4
3,-1,5.0,31.3,24.6,31.9
3,-1,5.0,30.1,18.7,31.4
3,-1,5.0,29.9,19.8,31.6
3,-1,5.0,30.1,28.9,31.6
3,-1,5.0,30.0,20.9,31.9
3,-1,5.0,27.6,21.0,32.3
3,-1,4.0,28.0,21.7,33.4
3,-1,4.0,28.2,40.3,33.5
3,-1,5.0,30.9,21.2,33.6
3,0,5.0,30.5,20.8,33.6
3,-1,5.0,32.2,20.2,33.9
3,-1,5.0,31.9,16.4,33.7
3,-1,5.0,30.4,20.0,33.7
3,0,5.0,30.6,18.4,33.7
3,-1,5.0,32.5,14.6,33.7
3,-1,5.0,30.5,17.2,33.6
3,-1,5.0,31.3,23.7,34.2
3,-1,4.0,29.0,22.1,32.4
3,-1,5.0,32.8,17.9,36.1
3,-1,5.0,33.3,15.9,36.6
3,-1,5.0,32.3,17.1,36.6
3,1,5.0,32.1,20.3,36.4
3,0,6.0,31.7,17.5,36.4
3,-1,5.0,31.8,18.7,37.1
3,-1,5.0,33.6,16.6,37.1
3,-1,5.0,33.0,17.0,36.5
3,-1,5.0,32.7,19.5,36.5
3,-1,5.0,32.7,19.0,37.2
3,0,5.0,31.7,19.7,37.2
3,-1,5.0,31.4,20.0,36.4
1,1,5.0,19.1,53.5,21.6
1,1,4.0,21.7,47.7,21.6
1,0,5.0,20.9,54.2,21.5
1,0,5.0,19.2,56.6,21.6
1,1,5.0,19.0,55.1,21.4
1,1,5.0,18.1,58.5,21.4
1,0,5.0,18.1,58.5,21.4
1,1,4.0,19.0,52.9,22.5
1,0,5.0,21.0,47.0,22.5
1,1,2.0,19.4,53.7,22.4
1,1,5.0,18.7,54.8,22.4
1,1,5.0,20.0,53.0,22.9
1,1,4.0,19.3,51.4,22.7
1,1,4.0,20.0,50.2,22.5
1,1,4.0,18.4,53.5,20.1
1,1,5.0,19.8,51.5,20.1
1,1,2.0,19.0,58.2,19.7
1,1,5.0,18.3,49.4,19.6
1,0,5.0,18.9,52.0,19.2
1,1,2.0,18.1,66.2,15.0
1,0,5.0,18.3,63.2,15.0
1,1,5.0,19.0,61.4,14.7
1,1,4.0,18.3,61.9,14.3
1,0,5.0,18.0,60.5,14.3
1,1,5.0,18.2,57.4,15.7
1,-1,4.0,18.1,58.3,15.5
1,1,4.0,16.4,65.4,15.4
1,1,4.0,15.9,61.9,16.3
1,1,4.0,18.3,37.3,21.2
1,0,5.0,18.1,33.5,20.7
1,1,5.0,18.0,34.0,20.7
1,1,4.0,17.7,32.6,20.7
1,1,4.0,17.1,42.4,21.5
1,1,4.0,16.1,35.8,20.7
1,0,5.0,18.5,33.7,21.5
1,0,5.0,18.5,33.4,21.5
1,1,4.0,17.9,31.2,21.1
1,1,6.0,18.1,36.1,20.7
1,0,5.0,21.5,31.3,21.8
1,1,4.0,17.6,43.5,21.8
1,0,5.0,20.0,33.7,21.6
1,0,5.0,19.7,35.4,21.6
1,1,4.0,18.1,39.7,21.0
1,1,5.0,18.5,25.8,20.7
1,1,5.0,18.9,37.4,21.6
1,1,4.0,19.0,34.6,21.1
1,1,4.0,16.4,36.5,21.5
1,0,5.0,18.3,36.8,21.5
1,1,4.0,18.8,34.5,21.4
1,0,5.0,19.7,32.9,24.7
1,1,4.0,19.2,34.8,24.5
1,1,5.0,21.3,27.0,24.5
1,-1,5.0,21.6,25.5,24.5
1,0,5.0,19.0,32.9,24.5
1,1,4.0,19.3,31.6,24.1
1,1,5.0,19.8,29.8,23.9
1,0,5.0,20.4,27.8,23.9
1,0,5.0,18.2,30.5,23.9
1,1,4.0,19.6,29.3,24.8
1,1,5.0,18.5,30.7,24.8
1,1,4.0,18.5,30.9,24.5
1,0,5.0,18.9,31.8,24.5
1,0,4.0,16.7,44.2,21.0
1,0,4.0,17.6,44.8,20.3
1,1,5.0,19.4,37.1,23.1
1,1,5.0,19.4,37.1,23.2
1,0,6.0,19.3,36.5,23.2
1,-1,5.0,19.3,35.4,23.2
1,1,5.0,19.3,30.8,23.1
1,0,5.0,20.5,27.0,22.9
1,1,4.0,20.8,26.0,22.9
1,1,6.0,21.0,24.9,22.9
1,1,5.0,20.8,24.9,22.7
1,0,5.0,19.7,34.4,22.7
1,0,5.0,19.6,33.8,22.7
1,1,4.0,18.8,35.0,22.6
1,0,5.0,19.4,34.1,22.6
1,1,2.0,19.3,28.1,22.7
1,1,5.0,19.0,28.8,22.6
1,0,5.0,19.8,33.1,22.7
1,0,4.0,20.0,31.8,22.6
1,1,4.0,20.5,36.4,23.2
1,0,5.0,21.0,40.7,23.8
1,0,5.0,21.5,36.9,23.5
1,0,5.0,20.6,38.1,23.6
1,1,4.0,18.5,34.7,23.6
1,-1,5.0,20.3,36.5,23.8
1,1,5.0,19.8,36.5,23.8
1,-1,5.0,21.1,32.7,24.2
1,1,5.0,20.6,35.4,24.2
1,-1,5.0,20.6,35.4,22.6
1,0,5.0,22.1,30.8,22.6
1,1,4.0,21.5,38.5,22.6
1,0,5.0,20.6,35.9,22.6
1,1,4.0,19.7,42.1,22.5
1,-1,6.0,22.0,35.3,22.5
1,0,5.0,22.4,33.8,22.5
1,1,4.0,20.0,39.1,23.1
1,0,5.0,19.4,40.7,23.1
1,1,4.0,21.1,37.6,22.9
1,1,5.0,21.5,37.8,22.9
1,1,4.0,19.7,39.2,21.8
1,1,4.0,19.5,41.0,21.4
1,-1,5.0,19.4,41.7,21.8
1,1,4.0,19.1,38.2,22.2
1,1,4.0,21.4,33.0,22.2
1,-1,4.0,21.7,34.6,22.5
1,-1,5.0,21.6,35.0,22.2
1,-1,4.0,20.4,38.9,22.6
1,-1,5.0,20.8,39.8,22.5
1,1,6.0,20.9,38.7,22.5
1,1,5.0,19.1,38.7,22.6
1,1,4.0,19.1,38.8,22.6
1,1,5.0,20.1,35.3,22.9
1,0,4.0,19.9,34.3,22.9
1,0,5.0,20.0,43.0,24.6
1,1,5.0,20.3,43.1,24.2
1,-1,4.0,20.5,42.9,24.2
1,0,5.0,19.6,38.7,25.3
1,-1,2.0,19.8,36.1,25.2
1,0,5.0,20.9,33.5,25.2
1,1,4.0,20.4,35.8,25.0
1,1,4.0,20.5,37.6,25.0
1,1,5.0,21.6,35.1,25.3
1,1,2.0,21.4,34.8,25.3
1,1,5.0,21.8,34.0,25.3
1,1,5.0,20.8,35.2,24.2
1,1,4.0,21.0,38.1,25.3
1,0,4.0,21.6,34.3,25.3
1,-1,5.0,21.9,32.1,24.7
1,0,5.0,21.8,32.3,24.7
1,0,5.0,20.4,36.2,24.6
1,0,5.0,20.4,35.7,24.6
1,1,4.0,20.0,38.1,24.6
1,1,5.0,20.1,38.7,24.2
1,-1,4.0,21.2,33.2,25.0
1,1,2.0,21.2,32.6,25.3
1,-1,5.0,21.6,31.6,24.8
1,1,5.0,21.2,31.7,24.8
1,1,5.0,21.6,31.4,25.3
1,1,4.0,19.7,43.3,19.9
1,0,5.0,19.1,42.0,19.9
1,0,4.0,19.4,41.0,19.4
1,-1,5.0,19.5,41.8,20.4
1,1,5.0,20.1,50.4,19.6
1,1,5.0,19.8,44.9,21.2
1,0,5.0,19.7,41.7,21.2
1,1,5.0,19.4,42.7,20.4
1,0,5.0,21.0,38.9,21.2
1,1,5.0,20.2,41.0,20.6
1,1,4.0,20.2,39.4,22.0
1,0,4.0,19.8,38.0,21.3
1,1,5.0,19.8,42.0,22.0
1,1,2.0,19.7,40.2,22.0
1,1,4.0,21.4,36.0,21.2
1,1,4.0,20.0,41.2,21.3
1,1,5.0,21.9,38.2,23.2
1,1,2.0,21.8,40.4,23.2
1,1,5.0,19.8,40.1,23.6
1,1,5.0,21.9,36.0,23.6
1,1,4.0,20.3,49.6,24.2
1,1,4.0,21.3,42.0,23.9
1,0,4.0,21.0,36.2,23.9
1,1,5.0,19.6,59.3,24.8
1,0,4.0,20.6,46.2,23.9
1,0,5.0,20.2,43.0,24.1
1,1,5.0,21.0,44.4,24.1
1,1,5.0,23.1,48.2,24.8
1,0,5.0,21.8,49.1,24.7
1,-1,2.0,21.9,49.5,24.7
1,1,4.0,20.9,50.5,25.0
1,1,5.0,20.6,52.8,24.8
1,-1,2.0,21.0,53.3,25.3
1,0,5.0,22.2,49.6,25.3
1,-1,2.0,22.2,49.6,25.3
1,0,5.0,23.0,48.6,25.5
1,0,5.0,23.0,48.6,25.5
1,0,4.0,23.3,47.5,25.2
1,0,4.0,23.3,47.7,25.5
1,0,5.0,23.5,49.6,25.2
1,1,5.0,20.1,73.1,18.9
1,0,4.0,19.6,75.9,18.9
1,0,4.0,19.9,75.1,18.3
1,-1,5.0,20.4,73.9,17.9
1,1,4.0,18.5,79.0,17.9
1,0,5.0,19.2,75.9,18.0
1,1,5.0,19.8,77.9,17.4
1,1,4.0,18.9,76.5,18.0
1,0,4.0,20.3,74.0,18.3
1,1,4.0,19.7,73.8,19.8
1,1,5.0,20.6,64.7,20.7
1,0,5.0,20.8,64.2,21.1
1,1,4.0,20.8,63.8,21.1
